id,name,followers,popularity,genres
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,10362311,76,dance pop;pop
14H15rElxdGClICOZXEYHP,MoStack,502026,55,afrobeats;afroswing;grime;london rap;uk hip hop
1I5pYXplsbqmHaVWlAEhla,Bougenvilla,49387,34,dutch house;electro house;house;pop edm;progressive electro house;sky room
2sd9Q3r0Jhqpe3w9WVuG43,Crystal Waters,157375,64,diva house
0u6GtibW46tFX7koQ6uNJZ,Topic,257891,74,german dance;pop dance;pop edm;uk dance
1MIVXf74SZHmTIp4V4paH4,Mabel,2025468,65,pop;uk pop
3nAdmhth5AczU6YwCJOlYh,Dropgun,76699,42,dutch house;edm;electro house;melbourne bounce;pop dance;pop edm;progressive electro house;russian edm;sky room
1N9n8MSxrr4Emhb566493b,Morgan Page,150865,51,edm;electro house;pop dance;progressive house
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,12519785,80,indietronica;metropopolis;pop;uk pop
7DuTB6wdzqFJGFLSH17k8e,Bhad Bhabie,3401066,55,trap queen;viral rap
6Paz0vXJJ9bCPf0fEm3qzg,Dagny,178495,56,norwegian pop
1xfLBmx0n8DQri9HxJsq9O,Kryder,46415,48,dutch house;electro house;progressive electro house;progressive house
5rr0CMtvn1p9Be8ICfkTc3,Charming Horses,57775,51,deep tropical house;german dance
6CwfuxIqcltXDGjfZsMd9A,MARINA,5622301,73,metropopolis;pop;pov: indie;uk alternative pop
1xT5p0VBpnZDrvVSjX9sri,Dash Berlin,557507,63,big room;dutch trance;edm;pop dance;progressive electro house;progressive house;trance;uplifting trance
2vf4pRsEY6LpL5tKmqWb64,Elderbrook,448162,69,uk dance
33JQK4UoS2aMPYBfdB5Ftt,Ryan Riback,15514,56,melbourne bounce
0FVj4JuzTyudaXAwfqDQ20,Autograf,118326,48,deep tropical house;pop edm;vapor soul;vapor twitch
6nxWCVXbOlEVRexSbLsTer,Flume,2454098,71,australian dance;australian electropop;australian indie;downtempo;edm;indietronica
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,12038839,78,pop
7aLdKgvXgDQz0wi5z2PKMV,99 Souls,24502,44,house;uk house
5IHqlcCbQkyhWl0KmIwgeq,Louisa Johnson,286247,46,talent show;uk pop
2vGaSKEDFsVPBgcnGxqlBN,Alex Newell,55044,49,indie poptimism;strut
5lwT6gFdwV3Wcol07KUiJx,Mike Mago,49269,38,deep groove house;house
240wlM8vDrf6S4zCyzGj2W,CamelPhat,450124,67,deep tech house;house;progressive house;uk dance
4WUGQykLBGFfsl0Qjl6TDM,The Magician,93338,64,belgian edm;house;nu disco
4ScCswdRlyA23odg9thgIO,Jess Glynne,3059530,73,dance pop;pop;uk pop
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,5811881,77,boy band;dance pop;pop
2xTlb6eueddQmWsxImpDbP,Sarah Buxton,19990,35,country dawn
6pBNfggcZZDCmb0p92OnGn,Chase Rice,1184015,59,contemporary country;country;country road;modern country rock
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,6504598,74,contemporary country;country;country road;modern country rock
0tCtGc5vt29zFZp6KXzN50,Beanie Sigel,679709,50,battle rap;east coast hip hop;philly rap
266SmBZTt4zRzaKEANWbfQ,Adina Howard,445983,47,contemporary r&b;r&b
2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,1410192,61,bronx hip hop;east coast hip hop;hardcore hip hop
4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,1169448,60,east coast hip hop;hip hop;new jersey rap
7hHDN8REbPLpv46ROortOM,Super Cat,118862,42,dancehall;old school dancehall;reggae fusion
2zrZfs23sjuHDv4E6YRmNf,Kris Kross,499613,51,gangster rap;hardcore hip hop;hip hop;hip pop;miami bass;old school atlanta hip hop
14ZxDAK6ITtZZqPdiWrvSn,Everlast,338374,59,post-grunge
0AuW7OCyKfFrsMbtHrYgIV,House Of Pain,670618,62,gangster rap;hip hop;rap rock;west coast rap
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,3234473,86,pov: indie
4EzkuveR9pLvDVFNx6foYD,James Bay,4020233,70,neo mellow;pop;uk pop
4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,598282,56,baroque pop;chamber pop;chicago indie;indie rock;melancholia;stomp and holler
7qVyaRDqZ0T20SW7l1VzMX,Nick Martin,7383,24,unknown
5PlfkPxwCpRRWQJBxCa0By,HUGEL,309062,74,deep house
2vVNxGBvKRQMWwI5c8KmYh,Tujamo,270105,61,dutch house;edm;electro house;melbourne bounce;pop dance;progressive electro house
6MF9fzBmfXghAz953czmBC,Taio Cruz,2232788,69,dance pop;pop;pop rap
2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,2603268,70,album rock;classic rock;hard rock;heartland rock;mellow gold;rock;singer-songwriter;soft rock
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,2818853,69,album rock;classic rock;hard rock;heartland rock;mellow gold;rock;singer-songwriter;soft rock
1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,664461,64,contemporary country;country;country dawn;country road;modern country rock
3SKza3YPBri1k43LB1Tqy4,Tauren Wells,673191,64,ccm;christian alternative rock;christian music
13vQloYd6mP7V1mVwKJwS2,Dave Matthews,407199,55,neo mellow;pop rock
2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,2003711,64,jam band;neo mellow;pop rock
49OldsHGWhHHWNKdkHdx7B,Justin Young,7601,25,unknown
5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,1266046,60,neo mellow;pop rock
4ISvSAA85lr3lDwpMEBNgS,Jason Reeves,43097,46,acoustic pop;neo mellow
2IAZ2xX1Ovh5jxhBWE7wda,Donavon Frankenreiter,391475,57,neo mellow
6xeFne1rkxMhKSW3ipvkdV,Toploader,94814,65,british alternative rock
05RZIdfz59ZW2FvFuwnmNK,K-Ci & JoJo,1727265,60,contemporary r&b;r&b;urban contemporary
610EjgFatGvVPtib97jQ8G,NEEDTOBREATHE,837479,64,ccm;christian alternative rock;christian indie;christian music;folk-pop
6jsjhAEteAlY0vCiLvMLBA,ROZES,126056,59,alt z;electropop;indie poptimism
5gw5ANPCVcxU0maLiGRzzP,Billy Raffoul,140350,56,canadian pop;indie anthem-folk
5mgr0FFpvy267wKVAYg8qp,Lit,356182,60,alternative metal;nu metal;pop punk;pop rock;socal pop punk
0pt7PX4Hftlg8mV1ySU84Q,CVBZ,100219,52,dark r&b;pop edm
3A2jfQOLgo5rV4GYFHbEA2,Diane Warren,14643,38,unknown
3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,935560,61,neo mellow;pop rock;post-grunge
4iiQabGKtS2RtTKpVkrVTw,Smallpools,248628,50,hopebeat;indie poptimism;la indie;la pop;metropopolis;modern alternative rock;modern rock
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,1119530,60,folk-pop;neo mellow;pop rock
5fxPQ2Mzi7apfCMPuKwmSd,Beau Young Prince,18423,41,dmv rap
5czcqWtwZb5btfWWvWTmgZ,The Floozies,88685,38,glitch hop;jam band;lawrence ks indie
5st4KKihmnSMLRsxWOs2x3,Gazzo,13688,32,pop edm
1ZUpQr4VSnnP86WbaRRMpd,Jay Pryor,24656,42,deep groove house;house
0MlOPi3zIDMVrfA9R04Fe3,American Authors,1563810,65,modern rock;pop rock
0KaOODqnbHxMIZ3qUH5F5n,Leigh Nash,25421,28,candy pop
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,576566,67,lilith;pop rock
3LpLGlgRS1IKPPwElnpW35,James Morrison,1533777,61,neo mellow
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,575072,59,neo mellow;piano rock;pop rock;viral pop
6jlWj6y00bMQt8XoKuCjyZ,Emily King,203558,47,nyc pop;pop soul
5zzrJD2jXrE9dZ1AklRFcL,KT Tunstall,427768,61,lilith;neo mellow;pop rock;scottish singer-songwriter
5ZuAnFByJa6X3Cp9JY9A8w,Raining Jane,6007,19,unknown
5FWTu1MZdB5fjKif2rZldJ,Easy Star All-Stars,151999,46,dub;reggae cover
7plUpXSFcSJUZSiZAoXqr1,Ximena Sariñana,1548389,64,cantautora mexicana;latin alternative;latin pop;mexican pop;mexican rock
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,7215012,71,acoustic pop;dance pop;neo mellow;pop
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,2596057,67,black americana;contemporary country;country;country road;modern country rock
0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,333921,53,neo mellow;pop rock
5K0rbdBrs2tNXe5LeWMATT,Bootsy Collins,403695,65,funk;p funk;soul
4frXpPxQQZwbCu3eTGnZEw,Thundercat,1363169,71,afrofuturism;indie soul
14OWrFlSp0Wj5RBuk4hC3b,Sultan,1006,27,unknown
5LY4Rzduoz5b0qZdV3rHwK,Carl Louis,4376,26,norwegian house
7zJL978NtANOysfGY21ty6,Ghetts,209772,49,grime;uk hip hop
4IZLJdhHCqAvT4pjn8TLH5,Jme,476414,58,grime;instrumental grime;uk hip hop
6WjX4pepHwXa85B9KMk0PY,P Money,164559,53,game mood;grime;uk hip hop
7Ks3elJhSP20mD04lgiA68,Devlin,174858,42,grime;uk hip hop
718COspgdWOnwOFpJHRZHS,Luke Combs,11182483,87,contemporary country;country
0mbgkaYR8KNUb5s3s1yYHG,Papoose,401182,45,battle rap;dirty south rap
4IKVDbCSBTxBeAsMKjAuTs,Armaan Malik,22459122,72,filmi;modern bollywood
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,5793481,80,melodic metalcore;metalcore;modern rock;rock;uk metalcore
6MoXcK2GyGg7FIyxPU5yW6,SUNMI,2602504,56,k-pop
1mFGfrveXbpolppPgO29Io,TCTS,25993,48,deep groove house;house;uk dance
6Ip8FS7vWT1uKkJSweANQK,Dave,5225243,77,uk hip hop
2a0uxJgbvvIRI4GX8pYfcr,J Hus,1283770,65,afroswing;grime;uk hip hop
1PNvaesh1mkKZucGhBuqgD,Danny L Harle,67507,45,escape room;hyperpop;proto-hyperpop
1ikID9RZZMvkuBGDWrqajq,Kasbo,163518,53,future bass;pop edm;swedish electropop;vapor twitch
1IELhvOMg5VQlU7syRm6CS,CAZZETTE,314010,43,complextro;edm;electro house;pop dance;progressive electro house
3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,2810556,69,classical tenor;italian tenor;operatic pop
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,1436262,62,pop dance;swedish tropical house
0jW6R8CVyVohuUJVcuweDI,The Piano Guys,1313638,61,bow pop
1pgDilWYDWLoOgGjf1iHNu,Zion,4181041,74,reggaeton;urbano latino
1LKo6ZA3RNvKtLa6zDu32S,Kranium,237404,57,basshall;dancehall
1rSGNXhhYuWoq9BEz5DZGO,ARTY,190447,54,big room;edm;electro house;pop dance;progressive electro house;progressive house;russian edm
4WN5naL3ofxrVBgFpguzKo,Rudimental,1371724,72,pop dance;uk dance;uk funky
68DWke2VjdDmA75aJX5C57,Yelawolf,2263505,66,alabama rap
2ayt5jDUuTCpoTG7sHSvuq,Stonebwoy,452833,52,afrobeats;dancehall;ghanaian pop;hiplife
0o0rlxlC3ApLWsxFkUjMXc,Ziggy Marley,1231260,57,reggae;roots reggae
5nz5ZBNSvKegsJg11XwjC5,Fort Knox Five,20611,34,bboy
070RPr7Euzwf3yboA9Xp2U,Bombay Dub Orchestra,52382,31,world fusion
0UeVxCKyBypjQvDCT889zt,Mr. Cheeks,48881,37,hip pop
0OtigLoCgLYvXnMxbE5qH5,Lost Boyz,310701,43,east coast hip hop;queens hip hop
3PyWEKLWI0vHPmoNrIX0QE,Rakim,912637,57,east coast hip hop
6xyaria4AcxjRuJZLkWvMW,Guru,308622,53,boston hip hop;east coast hip hop;jazz rap
0oea1hwGMfUxZbLxJc1XUN,Peter Tosh,1109787,56,reggae;roots reggae
5RISqKCcrhGITX2TQAPGPL,Bill Laswell,27895,30,dub metal;illbient;tzadik
6uSKeCyQEhvPC2NODgiqFE,The Wailers,552894,59,reggae;roots reggae;ska
01DTVE3KmoPogPZaOvMqO8,Sarkodie,664662,56,afrobeats;afropop;azonto;ghanaian hip hop
5bzWtCkjIAMgN93gLt56SO,Tropkillaz,204495,57,afrofuturismo brasileiro;bass trap;funk carioca;pop nacional
1hNaHKp2Za5YdOAG0WnRbc,Tiwa Savage,1983702,61,afrobeats;afropop;azonto;nigerian pop
5zFMLXUnqxwdgTpLCX9LDj,Super Duper,21949,35,vapor soul
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,3110360,78,deep euro house;deep house;edm;german dance;pop dance;tropical house
2hKQc001G7ggs3ZyxMdkGq,Patoranking,1672171,57,afrobeats;afropop;azontobeats;nigerian pop
5cBFMoMgcAt03YL2r0tS25,Raja Kumari,308347,53,desi hip hop
2bYR6To8Z49UmceWctNMIb,Natty,27681,33,uk reggae
4ryoUS0W8qXokfMxrlJt6O,Skip Marley,299563,58,modern reggae
65NscqgsoMPqBtoLbkP3jD,Bolier,30857,51,deep tropical house
2QlwnS23KrBeshXFyK5U6M,LVNDSCAPE,141556,52,deep tropical house;pop dance;pop edm
6XtbbWEgmjtWWaThNtq3wz,Christina Vidal,1254,14,unknown
4d3yvTptO48nOYTPBcPFZC,Eve,1417162,67,contemporary r&b;dance pop;hip pop;philly rap;r&b;urban contemporary
1mG23iQeR29Ojhq89D5gbh,DJ Jazzy Jeff & The Fresh Prince,392280,53,golden age hip hop;old school hip hop;philly rap
22282KfMxDo2PMjnBc82I4,Biz Markie,411350,48,east coast hip hop;golden age hip hop;old school hip hop
2RE8NwNxsOyuNZDD0jRxHP,Kool Moe Dee,259427,51,east coast hip hop;harlem hip hop;new jack swing;old school hip hop
2ZbWlThDW0qSbI3hinpl0w,MC Lyte,418599,45,alternative r&b;contemporary r&b;east coast hip hop;old school hip hop
4oLZx5FplbgfM8DEe9U8LB,Camp Lo,158896,43,bronx hip hop;east coast hip hop;jazz rap
4poL7YCSkG7kMnWjAdDU91,Era Istrefi,150164,56,albanian hip hop;albanian pop;kosovan pop
5QKeF1Sg9JeBkazsZIgjTJ,Daniel Crawford,641,10,christian indie folk
3nmiIgeri4vEY7y0VpbsCn,DJ Jazzy Jeff,106460,40,east coast hip hop
0z0w28IvsF1gsKhVAMbh9p,DLG,178160,53,salsa;tropical
41qil2VaGbD194gaEcmmyx,Will Smith,978214,68,hip hop;pop rap
6RhsmFAR4zGvbXwABZZIRp,Countdown Singers,2714,28,unknown
2ToPZVyWUmZjOV02O75hnR,The Magic Time Travelers,4221,22,unknown
5oqAUfibbMIA08TufojASy,The New Merseysiders,657,14,unknown
3Ax8nTiDevlBAqLxQSYSV1,Graham BLVD,3509,37,unknown
5anDRAnt2u0S0vwgotMYX7,Old School Players,9335,11,unknown
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,3948552,68,hip pop;r&b;urban contemporary
5YxebzzreNswbtYC1td4cx,Tasha Cobbs Leonard,1289121,59,gospel;naija worship
05ZOzt8hlefGYXWJIL37PI,Tate Kobang,21038,41,baltimore hip hop
0T5OJgMVjKIX3b3W3ekqOl,Rocko,535981,46,atl hip hop;dirty south rap;old school atlanta hip hop;trap
3aBe7wR8eOZi8vqw3JgHiZ,F1JO,634,19,unknown
5QdEbQJ3ylBnc3gsIASAT5,G Herbo,2164833,69,chicago drill;chicago rap;drill;trap
2feDdbD5araYcm6JhFHHw7,Labrinth,3294953,76,indie poptimism;pop
3cjyqM4lb0grqM0j4opTXM,Parker Ighile,1787,22,shib
4L3GTE04bW5N7azA9QPhjA,Beenie Man,518598,60,dancehall;jamaican dancehall;reggae fusion;soca
4HgF4KnohByNElYid7iCNb,Bobby V.,973813,60,contemporary r&b;dirty south rap;hip pop;r&b;southern hip hop;urban contemporary
5OrB6Jhhrl9y2PK0pSV4VP,Young Money,3032165,60,dirty south rap;pop rap;rap;southern hip hop;trap
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,1812066,76,dance pop;pop;post-teen pop
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,24257325,85,conscious hip hop;hip hop;north carolina hip hop;rap
6kBjAFKyd0he7LiA5GQ3Gz,Aqua,633181,66,bubblegum dance;eurodance;europop
3PtCud9dIdOv4exrzdZZ1C,MAKJ,128500,52,dutch house;edm;electro house;melbourne bounce;pop dance;progressive electro house;sky room
42tlZWSz1V6Rsqds29GcRo,Tommie Sunshine,18492,37,electro house
1Bk2KyFVMN5PeyVyDIiLqF,Lady Leshurr,192441,41,afroswing;birmingham hip hop;trap queen
48ObYO3GM7R76nRcfyvnM9,Katie Got Bandz,10098,32,chicago bop;chicago rap;drill;trap queen
6veh5zbFpm31XsPdjBgPER,BIA,593015,66,rap latina;trap queen
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,1025878,57,atl hip hop;melodic rap;trap
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,30978690,85,dance pop;pop
3CbYyyd8wH3RT6t0jwpdzC,Murda Beatz,147433,57,canadian hip hop;canadian trap
3e7awlrlDSwF3iM0WBjGMp,Little Mix,12007583,73,girl group;pop;talent show;uk pop
4q3ewBCX7sLwd24euuV69X,Bad Bunny,84659549,94,reggaeton;trap latino;urbano latino
5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,1070565,66,electropop;indie poptimism;pov: indie
0QaSiI5TLA4N7mcsdxShDO,Sub Focus,476907,67,dancefloor dnb;drum and bass;uk dance
1ixqGowpDM21RwyJmJ7hpv,Skales,264145,47,afrobeats;afropop;nigerian pop
738wLrAtLtCtFOLvQBXOXp,Major Lazer,6178886,76,dance pop;edm;electro house;moombahton;pop;pop dance
0YinUQ50QDB7ZxSCLyQ40k,Mustard,1303061,75,cali rap;pop rap;rap;southern hip hop;trap
6sTJFsZUkAAeoyLOlXkSof,Gramercy,1028,19,unknown
2gsggkzM5R49q6jpPvazou,Jessie J,11712043,71,dance pop;pop
46VWDbmWmzvPBTmkSr25gM,Marsha Ambrosius,551158,46,british soul;contemporary r&b;hip pop;neo soul;r&b;urban contemporary
37BiX28I6pF104F92U1hDP,Ashley Monroe,152205,50,contemporary country;country dawn;kentucky roots
2SNzxY1OsSCHBLVi77mpPQ,Joe Bonamassa,933496,56,blues;blues rock;electric blues;modern blues;modern blues rock
1ShZZUjkbXCjhwrb18BA8I,Bryce Vine,508680,62,indie pop rap
6FbDoZnMBTdhhhLuJBOOqP,Jewel,801150,57,alaska indie;ectofolk;lilith;permanent wave;pop rock;singer-songwriter
60vX3zLcdKRXvKLITVh5Df,Melanie C,356543,54,dance pop;europop;talent show
6GkJh85o22LfD2vgL9DP6f,Dirty Heads,830286,66,reggae fusion;reggae rock
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,607536,69,piano rock;viral pop
5WRElKaZsn1tGnrgmJVAeO,Cam,286887,50,contemporary country;modern country rock
3FUY2gzHeIiaesXtOAdB7A,Train,4285397,76,dance pop;neo mellow;pop;pop rock
2SrSdSvpminqmStGELCSNd,Stormzy,2960750,73,grime;uk hip hop
24eDfi2MSYo3A87hCcgpIL,Ludwig Göransson,340796,65,nordic soundtrack;orchestral soundtrack;soundtrack
1buzCmyYZE4kcdLRudsb8V,Mikky Ekko,137595,66,nashville indie
04gDigrS5kc9YWfZHwBETP,Maroon 5,42343537,85,pop
28ykFujzSxWjvgZ7owaROx,J-Status,699,38,unknown
1dnbud9cuozLQ86MtrDPFr,Stafford Brothers,13260,34,australian dance
1OmOdgwIzub8DYPxQYbbbi,Will Clarke,52303,43,bass house;house;tech house
5344K3N7rx7kw1HjO8psuq,James Carter,51410,67,pop dance;uk dance
1bpzpALZwOoKXzwMg2i8WB,Dirty South,220303,47,australian dance;dutch house;edm;electro house;pop dance;progressive electro house;progressive house
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,850367,56,hip hop;virginia hip hop
4YLQaW1UU3mrVetC8gNkg5,3LAU,335820,50,edm;electro house;mashup;pop dance;progressive electro house;progressive house
638CPU1xRHUo6AmfZe3F2c,Eva Shaw,33203,36,unknown
0JQaXh3HoqpI68C2pYUbNW,Salva,8557,30,electronic trap;glitch hop;purple sound
4KvEeVTVVyMlEhr5ovZBOT,Addal,48741,39,unknown
2KjAo6wVc9d2WcxdxSArpV,RY X,542399,62,indie anthem-folk;indie folk
31HZjRPeEasjNH9MCgNW1N,Bobby Puma,3166,23,unknown
17esEoE9uEHFKuzkar2UL0,Tony Junior,131644,50,big room;dutch house;electro house;progressive electro house;slap house
4R0EwsTKt1LIFcdezmuezM,Grandtheft,59163,34,electronic trap
3hyEbRtp617pNCuuQjyOmc,Lost Kings,391803,51,pop dance;pop edm
7kHe4uFK1KQFqMRP7td4mS,Bad Royale,26893,31,brostep;electronic trap
6M7RdR9ZP52h2mfNLmiHtU,Good Times Ahead,290776,54,brostep;edm;electro house;electronic trap;pop dance
03MVmfitJTVJIxYmObhQn9,Dyro,204311,48,dutch edm;dutch house;edm;electro house;pop dance;progressive electro house;progressive house
6xQvQwZQQuq9R3TdPNbcR8,Bassjackers,750994,61,dutch house;edm;electro house;pop dance;progressive electro house
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,62026500,90,barbadian pop;pop;urban contemporary
3jc496ljiyrS3ECrD7QiqL,Gipsy Kings,927665,67,flamenco;rumba;world
04abdnqPQe2N4fjztDea6z,Austin Mahone,1928714,56,pop;post-teen pop
4zxvC7CRGvggq9EWXOpwAo,Kiesza,298477,54,electropop;pop edm
2vC9dN2ebF9lBbAFlIUeL4,El Chevo,11032,38,pop catracho
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,7576724,72,latin pop;mexican pop;puerto rican pop
1noWnd8QFQD9VLxWEeo4Zf,Don Miguelo,236523,56,dembow;latin hip hop;rap dominicano
5M2gxYpF3uzcsyifR9WEgE,Heymous Molly,467,21,unknown
1EVWYRr2obCRDoSoD6KSuM,Havana Brown,177684,43,australian dance;australian pop
0e9P96siQmxphVXAwTy2pa,Danny Mercer,1020,22,unknown
2NhdGz9EDv2FeUw6udu2g1,The Wanted,2491762,63,boy band;dance pop;pop;post-teen pop
52aHqEQZ802daFzuMHfcES,El Cata,13377,57,unknown
5HLZFsV7CkhfkCgOaY3PiZ,The Agents,1940,10,unknown
0BrPKSAeplwezYR1T2DF9s,Yung Berg,52297,48,chicago rap
72R3RMGmSmzG57R7OUaDaN,Toby Love,684711,52,bachata;reggaeton
33ScadVnbm2X8kkUqOkC6Z,Don Omar,12227420,83,latin hip hop;puerto rican pop;reggaeton;trap latino;urbano latino
1Xfmvd48oOhEWkscWyEbh9,Lloyd,2313175,66,hip pop;pop rap;r&b;southern hip hop;trap;urban contemporary
3TcOS57UC82HUUgfPrkteI,Fabo of D4L,180,5,unknown
1OY0QiDvR2Un8QCpKxcEnY,Cubo,222,4,unknown
2NUz5P42WqkxilbI8ocN76,Vybz Kartel,1465501,69,dancehall;jamaican dancehall;reggae fusion
4lthN9sVX4QW2lnXQEUbMh,Red Rat,91784,42,dancehall;old school dancehall
4Q5sPmM8j4SpMqL4UA1DtS,Lil' Flip,591319,53,crunk;dirty south rap
6eBYLQONaYZhZNAVK061t6,Nina Sky,142510,58,hip pop
6p2442ymrT9lZEuCZJdYcH,Ivy Queen,2483895,64,latin hip hop;rap latina;reggaeton;trap latino;urbano latino
6XwcepfAsPhrvwziGxhwju,Pretty Ricky,1640878,57,dirty south rap;hip pop;miami hip hop;r&b;southern hip hop;trap;urban contemporary
12FHARd9fY0Tu0ila4Ua25,Trick Daddy,1079783,56,crunk;dirty south rap;miami hip hop;southern hip hop
1fpxmEiyzA8rDsRkYzxp53,Piccallo,320,24,unknown
51GnGVvOHfqOBA2ME9nZ1Z,Oobie,6608,41,unknown
1ADFyan08VIwFUGwGXDxNe,DJ Unic,34769,49,cubaton;reparto
1c22GXH30ijlOfXhfLz9Df,Elvis Crespo,1145191,65,latin pop;salsa;tropical
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,7848812,79,latin hip hop;reggaeton;trap latino;urbano latino
0JG1qMChKnNWRh0GRgOJJN,DJ Morphius,92821,45,gogeo;trival
6Nva7JhU0nL9SZ8ZvJni6O,Tom Enzy,30659,50,slap house
6VD4UEUPvtsemqD3mmTqCR,Deorro,1258485,67,dutch house;edm;electro house;melbourne bounce;melbourne bounce international;pop dance;progressive electro house
6tKJaNOY6oNVWcegnMMEtt,Zac Brown,24048,51,unknown
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,8784559,76,contemporary country;country;country road;modern country rock
3f4OfcNtgL9MLgiyOdIHC7,JENCARLOS,240918,44,latin pop
2eQMfQXKQGV98HKiCOB7en,Yomil y El Dany,104183,42,cubaton;reparto
3odR1GtDKRGhCwheY7jpi9,Mr. Mauricio,406,12,unknown
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,7596211,79,electro latino;reggaeton;trap latino;urbano latino
3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,303725,64,adult standards;bubblegum pop;lounge;rock-and-roll
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,7194395,74,classic oklahoma country;contemporary country;country;country road;modern country rock
0b2GL7Y02vu50qieoQmw1w,IAmChino,99035,56,cubaton;reggaeton
5fJsY7afrbsyzJj9wdzJMh,Tito "El Bambino",4001889,69,latin hip hop;reggaeton;urbano latino
1GDbiv3spRmZ1XdM1jQbT7,NATTI NATASHA,10278432,72,latin pop;rap latina;reggaeton;urbano latino
1XTGADISSMRf8B4TcVGYUC,Ky-Mani Marley,388940,58,reggae;reggae fusion
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,7905758,76,bachata;latin hip hop;latin pop;urbano latino
4qDGDPGMIJuIvPfUGe0Ngg,Cutty Ranks,105551,52,lovers rock;old school dancehall
6iSZjc4kOoKZKiBXK5HbwD,El Chombo,159762,54,panamanian pop
1TtXnWcUs0FCkaZDPGYHdf,Darell,4485435,76,latin hip hop;reggaeton;trap latino;urbano latino
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,3571686,64,british soul;dance pop;pop;talent show
431Pb5EV8KsCBGTw96ZTQ4,Dj Kass,33938,40,chilean hardcore
2bxxlINUlcMQQb39K7IopR,Abraham Mateo,1537662,66,latin arena pop;latin pop;latin viral pop;reggaeton;spanish pop
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,16205057,68,girl group;pop;talent show
0CIwCGmQMqHqiblnZlFia1,Stephen Marley,668842,60,reggae;roots reggae
4HJnsUVBubdKJ2aV0sr48u,Ape Drums,25295,51,unknown
2EwZTE4cjewxoigHD5Y3UF,Steven A. Clark,9230,27,experimental r&b;synth funk
53Z2RNY4OYJ0Galu6AWzxF,Delirious?,107736,43,ccm;christian alternative rock;christian music
5pK858DFAWCmE2tM4jZxYC,Alex Ross,5907,35,unknown
2iUbk5KhZYZt4CRvWbwb7S,LunchMoney Lewis,94236,54,miami hip hop
0iNpe6yULx6eWuOM52wN6h,Made Monster,4412,16,unknown
58zeLSwvlNwRAUp73BWIEv,Delirious & Alex K,1725,23,basshall
2cy1zPcrFcXAJTP0APWewL,Gente De Zona,1603673,70,cubaton;electro latino;latin hip hop;latin pop;reparto
3E6xrwgnVfYCrCs0ePERDz,Wisin,9194081,75,reggaeton;urbano latino
37GUqxafAvAKGMZbXCUnmr,Mohombi,320582,57,unknown
4iw0Pf0ZeTekpc6yqlGKYE,Xenia Ghali,3683,22,pop edm
2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,1087655,61,axe;pop nacional;sertanejo universitario
3Yl4nkmEa8BSuGWbwhdLDq,G.R.L.,413291,52,girl group;post-teen pop;talent show
2L8yW8GIoirHEdeW4bWQXq,TJR,150145,53,dutch house;edm;electro house;melbourne bounce;moombahton;progressive electro house;uk garage
